"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor7-final.CR1X","33968","OutputDiag"
"TIMESTAMP","RECORD","Anonymous1","PTemp_C_Avg","PTemp_C_Max","PTemp_C_Min","VBatt_Avg","VBatt_Max","VBatt_Min","IBatt_Avg","IBatt_Max","IBatt_Min","ILoad_Avg","ILoad_Max","ILoad_Min","V_in_chg_Avg","V_in_chg_Max","V_in_chg_Min","I_in_chg_Avg","I_in_chg_Max","I_in_chg_Min","ChargeTime","Anonymous2","Anonymous3","Anonymous4","Anonymous5","Anonymous6","Anonymous7","Anonymous8","Anonymous9","Anonymous10","Anonymous11","Anonymous12","Anonymous13","Anonymous14","Anonymous15","Anonymous16","Anonymous17","Anonymous18"
"2023-09-23 00:00:00",127,"MarMenor7",30.71,38.7,27.24,13.1,14.4,12.39,0.03041046,1.235,-0.4033,0.2586068,0.4048,0.1339,9.52,22.2,0.044,0.2456779,1.4225,0,9.42,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-09-24 00:00:00",128,"MarMenor7",30.21,37.27,25.3,13.15,14.36,12.38,0.0312572,0.9764,-0.41,0.2672907,0.4131,0.2381,10.08,22.07,0.043,0.2474295,1.1542,-0.0001,9.61,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-09-25 00:00:00",129,"MarMenor7",29.92,35.91,25.85,13.15,14.4,12.38,0.03519117,1.1483,-0.4102,0.2681254,0.4136,0.2241,10.11,21.92,0.042,0.2511554,1.2839,0,9.61,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-09-26 00:00:00",130,"MarMenor7",29.32,35.07,25.06,13.15,14.4,12.39,0.0314913,1.0703,-0.4087,0.2652654,0.4103,0.1339,9.93,21.99,0.042,0.246988,1.2048,0,9.54,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-09-27 00:00:00",131,"MarMenor7",30.8,37.4,26.64,13.12,14.35,12.38,0.03064701,1.029,-0.4122,0.2696539,0.4137,0.2399,9.74,21.43,0.043,0.2525844,1.229,0,9.48,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-09-28 00:00:00",132,"MarMenor7",30.67,37.34,26.39,13.15,14.36,12.38,0.03238587,0.9721,-0.4125,0.2644374,0.4146,0.1333,9.96,21.64,0.042,0.2478595,1.1328,0,9.47,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-09-29 00:00:00",133,"MarMenor7",29.8,36.79,24.62,13.14,14.36,12.39,0.03082903,1.0456,-0.4015,0.2602245,0.403,0.2303,9.92,22.11,0.043,0.2434429,1.1936,0,9.46,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-09-30 00:00:00",134,"MarMenor7",29.63,36.78,24.53,13.1,14.36,12.38,0.02720371,1.1816,-0.4096,0.265397,0.4112,0.2387,9.68,21.19,0.077,0.2457764,1.3767,0,9.33,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-01 00:00:00",135,"MarMenor7",31.11,38.78,26.07,13.1,14.32,12.39,0.03451055,1.0609,-0.4078,0.2608215,0.4093,0.1337,9.65,21.26,0.063,0.2490291,1.2348,0,9.33,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-02 00:00:00",136,"MarMenor7",31.47,41.32,24.14,13.09,14.24,12.38,0.03013981,1.0308,-0.4062,0.2684355,0.4081,0.2477,9.63,21.88,0.058,0.2524709,1.2551,0,9.3,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-03 00:00:00",137,"MarMenor7",29.98,36.38,24.55,13.09,14.36,12.37,0.03061608,1.0521,-0.4099,0.2638998,0.4127,0.1332,9.61,21.83,0.052,0.2451577,1.2397,0,9.22,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-04 00:00:00",138,"MarMenor7",31.27,39.29,25.01,13.08,14.28,12.38,0.02780358,1.0519,-0.4079,0.266288,0.4094,0.2405,9.46,21.34,0.048,0.2480277,1.2355,0,9.19,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-05 00:00:00",139,"MarMenor7",30.85,36.55,27.25,13.1,14.36,12.38,0.03196404,1.1803,-0.4143,0.2693946,0.4159,0.2402,9.4,22.02,0.044,0.2543576,1.3627,0,9.17,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-06 00:00:00",140,"MarMenor7",30.14,38.09,24.52,13.11,14.32,12.38,0.03106689,1.0706,-0.4123,0.2648458,0.4137,0.1338,9.36,22,0.042,0.2501738,1.228,0,9.19,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-07 00:00:00",141,"MarMenor7",29.97,35.71,25.72,13.09,14.39,12.38,0.02731775,1.0757,-0.4126,0.2668523,0.414,0.2367,9.44,21.32,0.041,0.245574,1.275,0,9.19,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-08 00:00:00",142,"MarMenor7",30.2,35.94,26.63,13.11,14.4,12.37,0.03281594,1.3161,-0.4179,0.2682069,0.4195,0.1333,9.37,22.02,0.042,0.2528942,1.3846,0,9.19,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-09 00:00:00",143,"MarMenor7",30.94,39.93,26.5,13.1,14.28,12.39,0.03161694,1.0982,-0.4067,0.2638187,0.4082,0.2244,9.26,21.87,0.043,0.2507091,1.2495,0,9.18,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-10 00:00:00",144,"MarMenor7",29.4,35.11,26.44,13.09,14.42,12.37,0.02952926,1.1438,-0.4117,0.2691209,0.4133,0.2356,9.33,22.17,0.043,0.2487764,1.3498,0,9.19,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-11 00:00:00",145,"MarMenor7",29.47,37.14,25.88,13.1,14.36,12.38,0.02955376,1.4422,-0.403,0.2594041,0.4046,0.1338,9.16,21.18,0.043,0.2438252,1.4841,0,9.17,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-12 00:00:00",146,"MarMenor7",29.56,35.92,25.15,13.12,14.4,12.37,0.03140199,1.4232,-0.409,0.2670451,0.4106,0.2362,9.23,21.95,0.043,0.251642,1.4803,0,9.17,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-13 00:00:00",147,"MarMenor7",30.08,38.35,24.22,13.08,14.32,12.37,0.02994207,1.1315,-0.4098,0.2647784,0.4114,0.1326,9.31,22.04,0.042,0.2481811,1.3136,0,9.18,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-14 00:00:00",148,"MarMenor7",29.31,37.11,24.35,13.1,14.4,12.37,0.02659773,1.1658,-0.411,0.2668113,0.4125,0.2356,9.21,22.04,0.042,0.2468084,1.3161,0,9.11,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-15 00:00:00",149,"MarMenor7",27.62,31.21,24.21,12.84,14.03,12.36,-0.03610353,1.2476,-0.4095,0.271596,0.411,0.2473,8.51,19.48,0.042,0.2013449,1.3437,0,9.13,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-16 00:00:00",150,"MarMenor7",29.45,38.08,23.73,13.05,14.4,12.23,0.1004396,1.2673,-0.4113,0.2658176,0.4128,0.1332,9.04,21.42,0.042,0.3118036,1.4671,0,9.12,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-17 00:00:00",151,"MarMenor7",29.17,36.56,25,13.15,14.42,12.39,0.03183184,1.3046,-0.4124,0.2669271,0.414,0.2371,9.06,21.43,0.043,0.2522635,1.5148,0,8.96,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-18 00:00:00",152,"MarMenor7",28.81,36.25,23.79,13.17,14.57,12.37,0.03252364,1.3767,-0.4081,0.2630819,0.4096,0.1325,9.01,21.89,0.042,0.2544116,1.5221,0,9,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-19 00:00:00",153,"MarMenor7",29.34,36.04,24.81,13.09,14.4,12.37,0.03012088,1.1749,-0.4117,0.2668325,0.4132,0.2359,9.27,22.67,0.042,0.2466094,1.3504,0,8.99,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-20 00:00:00",154,"MarMenor7",26.66,28.68,24.36,12.82,13.99,12.35,-0.04396291,1.195,-0.4137,0.2728623,0.4151,0.2474,8.45,21.51,0.042,0.193447,1.3471,0,8.93,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-21 00:00:00",155,"MarMenor7",26.2,33.56,22.26,13.11,14.51,12.21,0.109903,1.3809,-0.4017,0.256773,0.4032,0.1334,9.28,21.97,0.042,0.3030053,1.5831,0,8.99,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-22 00:00:00",156,"MarMenor7",26.44,37.85,20.97,13.19,14.5,12.39,0.03046961,1.2009,-0.3996,0.2567114,0.4012,0.2282,9.29,22.21,0.042,0.2407223,1.3685,0,8.92,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-23 00:00:00",157,"MarMenor7",24.44,30.39,20.88,13.02,14.5,12.37,0.01859411,1.6251,-0.4022,0.2596689,0.4037,0.1339,8.5,21.71,0.043,0.2361245,1.7668,0,8.6,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-24 00:00:00",158,"MarMenor7",26.34,32.34,22.94,13.1,14.5,12.33,0.02873256,1.3677,-0.4028,0.2582915,0.4043,0.2287,8.86,22.09,0.04,0.2404123,1.4466,0,8.75,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-25 00:00:00",159,"MarMenor7",25.86,33.98,22.1,13.16,14.54,12.32,0.03363555,1.219,-0.4015,0.2579438,0.403,0.2296,9.28,22.48,0.042,0.2404422,1.3745,0,8.82,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-26 00:00:00",160,"MarMenor7",30.67,37.6,23.31,13.41,14.37,12.55,0.07301758,1.5594,-0.3959,0.2590944,0.3975,0.1755,11.31,22.19,0.061,0.26494,1.7291,0,5.3,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-27 00:00:00",161,"MarMenor7",26.76,34.57,22.67,13.11,14.57,12.32,0.02508261,1.3646,-0.4053,0.2646898,0.4087,0.2363,8.64,21.65,0.042,0.2465878,1.4768,0,8.65,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-28 00:00:00",162,"MarMenor7",26.7,33.59,22.04,12.94,14.45,12.31,0.01932695,1.5517,-0.4106,0.2678584,0.4121,0.1335,8.29,21.18,0.045,0.2411027,1.5425,0,8.54,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-29 00:00:00",163,"MarMenor7",25.34,33.32,20.1,13.16,14.46,12.28,0.03505824,1.2796,-0.4093,0.2644754,0.4109,0.2318,9.2,21.59,0.071,0.2490453,1.4339,0,8.73,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-30 00:00:00",164,"MarMenor7",24.75,36.24,18.95,13.14,14.56,12.3,0.0233456,1.2623,-0.4117,0.2658593,0.4133,0.2351,8.86,22.22,0.058,0.2435192,1.413,0,8.5,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-10-31 00:00:00",165,"MarMenor7",24.13,29.33,20.75,13.12,14.63,12.3,0.03014388,1.3488,-0.4041,0.2593172,0.4056,0.1339,8.65,22.67,0.055,0.2384045,1.5056,0,8.26,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-01 00:00:00",166,"MarMenor7",23.04,27.66,21.1,12.71,13.65,12.25,-0.08523927,0.7734,-0.411,0.268798,0.4126,0.2497,7.666,19.57,0.056,0.1580361,0.9029,0,8.18,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-02 00:00:00",167,"MarMenor7",24.81,34.11,20.35,12.91,14.55,12.11,0.1268335,1.708,-0.4142,0.2691058,0.4157,0.1324,8.39,21.64,0.049,0.335317,1.811,0,8.52,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-03 00:00:00",168,"MarMenor7",23.61,27.59,20.99,12.96,14.55,12.3,0.03005548,1.5391,-0.4119,0.2699687,0.4135,0.2332,8.26,22.59,0.047,0.2553774,1.7007,0,8.5,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-04 00:00:00",169,"MarMenor7",23.25,27.73,20.17,13.09,14.58,12.24,0.04662509,1.4349,-0.4131,0.2666318,0.4147,0.2212,8.78,22.24,0.043,0.2597503,1.4596,0,8.53,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-05 00:00:00",170,"MarMenor7",24.07,30.36,20.72,13.2,14.58,12.33,0.04110666,1.2692,-0.396,0.2502143,0.3975,0.1339,9.17,22.82,0.043,0.2379746,1.4119,0,8.54,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-06 00:00:00",171,"MarMenor7",24.84,36.24,19.35,13.17,14.5,12.31,0.03746657,1.276,-0.3954,0.2511389,0.3969,0.2218,8.92,22.1,0.043,0.2397515,1.427,0,8.49,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-07 00:00:00",172,"MarMenor7",22.88,31,18.54,13.14,14.5,12.3,0.02271621,1.2516,-0.4053,0.2571118,0.4067,0.133,8.72,21.81,0.043,0.2335119,1.4075,0,8.37,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-08 00:00:00",173,"MarMenor7",23.38,35.42,17.83,13.15,14.5,12.26,0.03153329,1.1895,-0.4121,0.2655089,0.4137,0.2349,8.89,21.92,0.043,0.2473741,1.4395,0,8.46,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-09 00:00:00",174,"MarMenor7",21.51,33.24,15.76,13.16,14.62,12.26,0.02621032,1.2575,-0.4109,0.2650158,0.4125,0.2343,8.66,22.48,0.042,0.244892,1.426,0,8.34,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-10 00:00:00",175,"MarMenor7",23.28,33.62,16.89,13.15,14.46,12.31,0.03225679,1.3787,-0.395,0.251675,0.3965,0.1345,8.68,21.71,0.041,0.2357691,1.5111,0,8.35,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-11 00:00:00",176,"MarMenor7",24.34,35.32,18.43,13.12,14.46,12.3,0.02500299,1.244,-0.3976,0.2565176,0.3992,0.2257,8.6,21.62,0.041,0.235353,1.4171,0,8.28,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-12 00:00:00",177,"MarMenor7",24.12,34.58,18.02,13.16,14.5,12.29,0.03674357,1.2501,-0.4044,0.2578797,0.4059,0.1332,8.75,21.96,0.041,0.2471912,1.4034,0,8.35,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-13 00:00:00",178,"MarMenor7",25.99,36.73,20.22,13.14,14.4,12.31,0.02965485,1.1837,-0.404,0.257658,0.4056,0.2275,8.67,21.49,0.041,0.2398249,1.3847,0,8.28,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-14 00:00:00",179,"MarMenor7",25.47,37.06,19.35,13.14,14.46,12.3,0.02755955,1.1502,-0.4068,0.2602166,0.4081,0.2288,8.66,21.66,0.04,0.2405558,1.3562,0,8.25,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-15 00:00:00",180,"MarMenor7",25.29,36.48,19.55,13.14,14.4,12.32,0.03455181,1.2398,-0.4002,0.2560428,0.4018,0.1341,8.68,21.49,0.041,0.2422977,1.4505,0,8.28,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-16 00:00:00",181,"MarMenor7",26.9,38.95,20.27,13.1,14.28,12.29,0.02917101,1.2169,-0.4063,0.2621197,0.408,0.2335,8.53,21.71,0.042,0.2463311,1.3902,0,8.23,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-17 00:00:00",182,"MarMenor7",23.3,32.97,18.09,13.02,14.46,12.27,0.01464352,1.4838,-0.4068,0.2630733,0.4085,0.1333,8.07,21.66,0.042,0.2355364,1.6105,0,8.12,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-18 00:00:00",183,"MarMenor7",25.48,36.45,20.61,13.1,14.42,12.28,0.03661589,1.1993,-0.4115,0.2668115,0.4132,0.237,8.48,21.4,0.041,0.2560961,1.3711,0,8.19,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-19 00:00:00",184,"MarMenor7",24.04,33.91,18.83,13.1,14.42,12.28,0.02889244,1.3843,-0.4125,0.2673299,0.4141,0.2364,8.5,21.44,0.04,0.2473051,1.5224,0,8.22,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-20 00:00:00",185,"MarMenor7",21.91,30.28,16.71,13.12,14.54,12.28,0.02669388,1.2694,-0.4009,0.2577388,0.4025,0.1339,8.43,22.41,0.04,0.2361198,1.464,0,8.02,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-21 00:00:00",186,"MarMenor7",22.03,32.96,16.91,13.13,14.63,12.24,0.03228632,1.3251,-0.4111,0.2657121,0.4127,0.2346,8.2,22.41,0.04,0.250174,1.4542,0,7.925,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-22 00:00:00",187,"MarMenor7",23.16,33.81,16.89,13.09,14.43,12.25,0.03368188,1.2923,-0.4125,0.2631992,0.4142,0.1334,8.28,21.47,0.04,0.2487487,1.4093,0,8.04,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-23 00:00:00",188,"MarMenor7",22.95,33.72,16.95,13.17,14.49,12.27,0.03210394,1.2359,-0.404,0.2582095,0.4056,0.2274,8.62,21.55,0.04,0.2368003,1.4615,0,7.967,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-24 00:00:00",189,"MarMenor7",21.91,31.26,16.84,13.16,14.5,12.26,0.02608333,1.2696,-0.4135,0.2653553,0.4151,0.2353,8.5,21.92,0.04,0.2386661,1.3977,0,7.917,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-25 00:00:00",190,"MarMenor7",21.68,35.56,14.47,13.14,14.46,12.24,0.03399723,1.1986,-0.4113,0.2611124,0.4129,0.1351,8.55,21.8,0.04,0.2439975,1.3706,0,7.975,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-26 00:00:00",191,"MarMenor7",22.63,34.11,17.42,13.13,14.5,12.27,0.0296644,1.2102,-0.4017,0.2600887,0.4046,0.2309,8.48,21.79,0.042,0.2408203,1.4266,0,7.942,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
